year,age_name,age_no,cause_name,cluster_4,val,val_std
2023,0-1 years,0,Decubitus ulcer,Ageing-related,0,-0.5188116708495346
2023,0-1 years,0,Dengue,Infant,288.39572062048,4.250501421151519
2023,0-1 years,0,Diabetes mellitus type 1,Infant,109.27430745325005,3.2570786135409318
2023,0-1 years,0,Diabetes mellitus type 2,Ageing-related,0,-0.9520472282529555
2023,0-1 years,0,Diarrheal diseases,Infant,15001.99160065548,4.2127320913777595
2023,0-1 years,0,Dietary iron deficiency,Infant,1099.8053401298628,2.374813752773702
2023,0-1 years,0,Digestive congenital anomalies,Infant,4302.068886578872,4.473613862401372
2023,0-1 years,0,Diphtheria,Infant,35.426135424358556,2.537931800386439
2023,0-1 years,0,Down syndrome,Infant,1050.3987093265946,4.429070084678083
2023,0-1 years,0,Drowning,Infant,565.0478375146274,1.673546097621911
2023,0-1 years,0,Drug-susceptible tuberculosis,Infant,1577.82124284641,3.0559302718562043
2023,0-1 years,0,Dysthymia,Adult (late),0,-1.658439008908491
2023,0-1 years,0,Ebola,Adult (early),0,-1.2008313607483099
2023,0-1 years,0,Ectopic pregnancy,Adult (early),0,-0.5966989224334539
2023,0-1 years,0,Edentulism,Ageing-related,0,-0.7942623031985885
2023,0-1 years,0,Electrocution,Infant,36.27576656129183,0.3774288814840335
2023,0-1 years,0,Encephalitis,Infant,644.8240896312634,4.298607435086828
2023,0-1 years,0,Endocarditis,Ageing-related,71.8591768119274,-0.09423852724599897
2023,0-1 years,0,Endometriosis,Adult (early),0,-0.6638434817319363
2023,0-1 years,0,Environmental heat and cold exposure,Ageing-related,40.76575329991437,-0.4125677015770001
2023,0-1 years,0,Esophageal cancer,Adult (late),0,-0.9387011061935059
2023,0-1 years,0,Exposure to forces of nature,Infant,369.84645291088975,3.9338435938812975
2023,0-1 years,0,Extensively drug-resistant tuberculosis,Adult (late),6.784710242472665,1.3730226731780317
2023,0-1 years,0,Falls,Ageing-related,507.8734106309937,-0.5998420040037823
2023,0-1 years,0,Female infertility,Adult (early),0,-0.5176847118837286
2023,0-1 years,0,"Fire, heat, and hot substances",Infant,508.5559780499538,3.8064847645681015
2023,0-1 years,0,Food-borne trematodiases,Adult (late),0,-1.4258636862168381
2023,0-1 years,0,Foreign body in eyes,Adult (late),0.7691030633914747,-1.8360194653019986
2023,0-1 years,0,Foreign body in other body part,Ageing-related,15.003120179620996,1.4158999472410343
2023,0-1 years,0,Fungal skin diseases,Infant,21.21033933190708,-0.17803776556159887
2023,0-1 years,0,G6PD deficiency,Infant,21.128155836874463,3.3028000502665895
2023,0-1 years,0,G6PD trait,Infant,0.2733472657759612,2.0636551477852443
2023,0-1 years,0,Gallbladder and biliary diseases,Ageing-related,0,-0.657102947392428
2023,0-1 years,0,Gallbladder and biliary tract cancer,Ageing-related,0,-0.775562975881012
2023,0-1 years,0,Gastritis and duodenitis,Ageing-related,26.6322701213708,-0.6618477839465914
2023,0-1 years,0,Gastroesophageal reflux disease,Adult (late),0,-1.607892057302545
2023,0-1 years,0,Genital herpes,Adult (late),0,-1.695286959665276
2023,0-1 years,0,Genital prolapse,Ageing-related,0,-0.9445027998019698
2023,0-1 years,0,Glaucoma,Ageing-related,0,-0.6411766704450323
2023,0-1 years,0,Gonococcal infection,Adult (early),0,-1.0545257264936665
2023,0-1 years,0,Gout,Ageing-related,0,-0.9825094081320961
2023,0-1 years,0,Guinea worm disease,Adult (early),0,-1.3874114024235056
2023,0-1 years,0,Hemolytic disease and other neonatal jaundice,Infant,2229.2083988190507,4.475560497168744
2023,0-1 years,0,Hepatoblastoma,Infant,75.87137126064482,3.7267303795217654
2023,0-1 years,0,HIV/AIDS - Drug-susceptible Tuberculosis,Adult (early),259.56407131557944,1.692818418973353
2023,0-1 years,0,HIV/AIDS - Extensively drug-resistant Tuberculosis,Adult (early),0.5143386307054844,0.3104562165343066
2023,0-1 years,0,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Adult (early),23.726739084990783,1.6069257129098546
2023,0-1 years,0,HIV/AIDS resulting in other diseases,Adult (early),789.8824635438044,1.3906343960679763
2023,0-1 years,0,Hodgkin lymphoma,Adult (late),0,-2.3275477972708334
2023,0-1 years,0,Hookworm disease,Infant,1.6147036017339438,-0.7695651535150024
2023,0-1 years,0,Hypertensive heart disease,Ageing-related,0,-0.5563609754377574
2023,0-1 years,0,Idiopathic developmental intellectual disability,Adult (early),40.82092473065732,0.17021904662045614
2023,0-1 years,0,Idiopathic epilepsy,Infant,517.6918788655131,3.459324739749666
2023,0-1 years,0,Indirect maternal deaths,Adult (early),0,-0.5662989522843228
2023,0-1 years,0,"Inguinal, femoral, and abdominal hernia",Ageing-related,168.8547296399618,1.2948421426098289
2023,0-1 years,0,Interstitial lung disease and pulmonary sarcoidosis,Ageing-related,0,-0.6531240328369882
2023,0-1 years,0,Intracerebral hemorrhage,Ageing-related,633.679051533374,-0.6400315133355914
2023,0-1 years,0,Invasive Non-typhoidal Salmonella (iNTS),Infant,752.8629451925692,2.9260240260436494
2023,0-1 years,0,Iodine deficiency,Adult (early),0.05658262023638606,-1.4855079897552481
2023,0-1 years,0,Ischemic heart disease,Ageing-related,0,-0.6524137788384755
2023,0-1 years,0,Ischemic stroke,Ageing-related,121.00767022211105,-0.579258079765668
2023,0-1 years,0,Kidney cancer,Ageing-related,26.633314711893536,-0.6906830275141115
2023,0-1 years,0,Klinefelter syndrome,Adult (early),0.13682001800410398,1.256653637013764
2023,0-1 years,0,Larynx cancer,Adult (late),0,-0.9528117574252125
2023,0-1 years,0,Late maternal deaths,Adult (early),0,-0.6119492670445579
2023,0-1 years,0,Latent tuberculosis infection,Adult (early),0,0
2023,0-1 years,0,Leprosy,Adult (late),0,-1.4434693395686384
2023,0-1 years,0,Lip and oral cavity cancer,Adult (late),0,-1.0838224789242286
2023,0-1 years,0,Liver cancer due to alcohol use,Adult (late),0,-0.8922991803456952
2023,0-1 years,0,Liver cancer due to hepatitis B,Adult (late),0,-1.1126388713666644
2023,0-1 years,0,Liver cancer due to hepatitis C,Ageing-related,0,-0.8036922256945565
2023,0-1 years,0,Liver cancer due to NASH,Adult (late),0,-0.9858984663122915
2023,0-1 years,0,Liver cancer due to other causes,Adult (late),0,-1.210231818804638
2023,0-1 years,0,Low back pain,Adult (late),0,-1.3921379760459387
2023,0-1 years,0,Lower extremity peripheral arterial disease,Ageing-related,0,-0.5138361268974808
2023,0-1 years,0,Lower respiratory infections,Infant,30768.00270238071,3.958947233267681
2023,0-1 years,0,Lymphatic filariasis,Adult (early),0,-1.9520236830907922
2023,0-1 years,0,Major depressive disorder,Adult (early),0,-1.956577126986973
2023,0-1 years,0,Malaria,Infant,11715.146344833978,3.901898329986653
2023,0-1 years,0,Male infertility,Adult (early),0,-0.5508422040656203
2023,0-1 years,0,Malignant neoplasm of bone and articular cartilage,Adult (late),0,-1.7996843087879906
2023,0-1 years,0,Malignant skin melanoma,Ageing-related,0,-0.8649419978792751
2023,0-1 years,0,Maternal abortion and miscarriage,Adult (early),0,-0.600964932232598
2023,0-1 years,0,Maternal deaths aggravated by HIV/AIDS,Adult (early),0,-0.5906333803749626
2023,0-1 years,0,Maternal hemorrhage,Adult (early),0,-0.6000228954129809
2023,0-1 years,0,Maternal hypertensive disorders,Adult (early),0,-0.574321508565594
2023,0-1 years,0,Maternal obstructed labor and uterine rupture,Adult (early),0,-0.6558590615742096
2023,0-1 years,0,Maternal sepsis and other maternal infections,Adult (early),0,-0.5816898348660829
2023,0-1 years,0,Measles,Infant,2411.652129646307,2.760557416976177
2023,0-1 years,0,Meningitis,Infant,3378.0875071835644,4.299410881086015
2023,0-1 years,0,Mesothelioma,Ageing-related,0,-0.8354383615841887
2023,0-1 years,0,Migraine,Adult (early),0,-1.5707645686368208
2023,0-1 years,0,Motor neuron disease,Adult (late),50.356238469088105,0.9701861605930232
2023,0-1 years,0,Motor vehicle road injuries,Adult (early),449.0946857211365,0.8668645252363629
2023,0-1 years,0,Motorcyclist road injuries,Adult (early),89.30533652561475,-0.6142834688075349
2023,0-1 years,0,Multidrug-resistant tuberculosis without extensive drug resistance,Adult (late),145.56332717051745,2.764064607610757
2023,0-1 years,0,Multiple myeloma,Ageing-related,0,-0.8290283570880402
2023,0-1 years,0,Multiple sclerosis,Adult (late),0,-1.246307289005379
2023,0-1 years,0,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",Ageing-related,4.971619023725318,-0.5373656636698267
2023,0-1 years,0,Myocarditis,Ageing-related,90.80680784347967,2.7654093042682577
2023,0-1 years,0,Nasopharynx cancer,Adult (late),0,-1.2081821161932649
2023,0-1 years,0,Near vision loss,Adult (late),0.01528669729122945,-0.9687034299103822
2023,0-1 years,0,Neck pain,Adult (late),0,-1.5477997031138597
2023,0-1 years,0,Neonatal encephalopathy due to birth asphyxia and trauma,Infant,40431.14108594177,4.477171065838813
2023,0-1 years,0,Neonatal preterm birth,Infant,44871.63536069848,4.476884676790858
2023,0-1 years,0,Neonatal sepsis and other neonatal infections,Infant,16029.005487033324,4.477109605146338
2023,0-1 years,0,Neural tube defects,Infant,2561.3839149336955,4.473411521528954
2023,0-1 years,0,Neuroblastoma and other peripheral nervous cell tumors,Infant,33.477005037055,3.7155965610003685
2023,0-1 years,0,Non-melanoma skin cancer (basal-cell carcinoma),Ageing-related,0,-0.7262261866029913
2023,0-1 years,0,Non-melanoma skin cancer (squamous-cell carcinoma),Ageing-related,0,-0.5329894280626498
2023,0-1 years,0,Non-rheumatic calcific aortic valve disease,Ageing-related,0,-0.4103635130651271
2023,0-1 years,0,Non-rheumatic degenerative mitral valve disease,Ageing-related,0,-0.5185573121531087
2023,0-1 years,0,Non-venomous animal contact,Infant,28.65725506701495,3.1470891281064493
2023,0-1 years,0,Nonalcoholic fatty liver disease including cirrhosis,Adult (late),0,-1.0645193357502896
2023,0-1 years,0,Onchocerciasis,Adult (early),0,-1.955869264738496
2023,0-1 years,0,Opioid use disorders,Adult (early),0,-0.9916466948398612
2023,0-1 years,0,Orofacial clefts,Infant,231.92345336812824,4.470915849807503
2023,0-1 years,0,Osteoarthritis hand,Ageing-related,0,-0.8470196545451828
2023,0-1 years,0,Osteoarthritis hip,Ageing-related,0,-0.8223725515694307
2023,0-1 years,0,Osteoarthritis knee,Adult (late),0,-0.9427340331234826
2023,0-1 years,0,Osteoarthritis other,Ageing-related,0,-0.8330101918725468
2023,0-1 years,0,Other benign and in situ neoplasms,Ageing-related,20.677256608272284,-0.6180785795917053
2023,0-1 years,0,Other cardiomyopathy,Ageing-related,465.39691930182374,0.4453728529138535
2023,0-1 years,0,Other cardiovascular and circulatory diseases,Ageing-related,354.2907809608702,0.004253355844052099
2023,0-1 years,0,Other chromosomal abnormalities,Infant,1328.3225916496758,4.470409736728325
2023,0-1 years,0,Other chronic respiratory diseases,Infant,703.1176532803462,4.356292380223909
2023,0-1 years,0,Other congenital birth defects,Infant,3834.3824953709054,4.472141130730131
2023,0-1 years,0,Other digestive diseases,Ageing-related,0,-0.592626326195579
2023,0-1 years,0,Other direct maternal disorders,Adult (early),0,-0.5885741826437256
2023,0-1 years,0,Other drug use disorders,Adult (early),0,-1.0643534899068943
2023,0-1 years,0,"Other endocrine, metabolic, blood, and immune disorders",Ageing-related,532.4783841302365,1.2931911631843362
2023,0-1 years,0,Other exposure to mechanical forces,Adult (late),138.2724732932285,0.04006520126219981
2023,0-1 years,0,Other eye cancers,Ageing-related,0,-0.9796254416727707
2023,0-1 years,0,Other gynecological diseases,Adult (early),0,-1.178581921948078
2023,0-1 years,0,Other hemoglobinopathies and hemolytic anemias,Ageing-related,73.40373366277787,-0.23096641260192688
2023,0-1 years,0,Other intestinal infectious diseases,Infant,14.431761259416763,3.9746444481963015
2023,0-1 years,0,Other leukemia,Ageing-related,8.557135350430029,-0.8651214807213253
2023,0-1 years,0,Other malignant neoplasms,Ageing-related,187.9511639831823,0.2451030448964033
2023,0-1 years,0,Other mental disorders,Adult (late),0,-1.577487791968007
2023,0-1 years,0,Other musculoskeletal disorders,Adult (late),17.00011565466632,-1.3920674738257557
2023,0-1 years,0,Other neglected tropical diseases,Infant,490.1919763173663,3.5083495356614587
2023,0-1 years,0,Other neonatal disorders,Infant,13592.523854346791,4.476828104888894
2023,0-1 years,0,Other neurological disorders,Ageing-related,76.45639644157288,-0.40688310044384113
2023,0-1 years,0,Other non-Hodgkin lymphoma,Ageing-related,0,-1.0318403344610056
2023,0-1 years,0,Other non-rheumatic valve diseases,Ageing-related,0,-0.6875154704599166
2023,0-1 years,0,Other nutritional deficiencies,Ageing-related,125.19475584704702,1.1436670706980159
2023,0-1 years,0,Other oral disorders,Adult (early),0,-2.1942836572626323
2023,0-1 years,0,Other pharynx cancer,Adult (late),0,-0.9576231158447236
2023,0-1 years,0,Other pneumoconiosis,Ageing-related,0,-0.7837080380384326
2023,0-1 years,0,Other road injuries,Infant,29.96889856155312,3.254652286179216
2023,0-1 years,0,Other sense organ diseases,Ageing-related,15.616030529851557,-0.7690600539356842
2023,0-1 years,0,Other sexually transmitted infections,Adult (early),0,-1.1939324234723163
2023,0-1 years,0,Other skin and subcutaneous diseases,Ageing-related,30.959549940276016,0.13200217166977646
2023,0-1 years,0,Other transport injuries,Adult (early),45.230152933773226,-0.4847332466895409
2023,0-1 years,0,Other unintentional injuries,Adult (late),101.90122257762394,-0.9999973105467603
2023,0-1 years,0,Other unspecified infectious diseases,Infant,2003.4126657668928,4.421447513680235
2023,0-1 years,0,Other urinary diseases,Ageing-related,63.38223425875869,-0.12084508571509711
2023,0-1 years,0,Other vision loss,Ageing-related,1.3648562607086714,-0.6021793344777118
2023,0-1 years,0,Otitis media,Infant,33.58567846162159,0.45478549891123654
2023,0-1 years,0,Ovarian cancer,Adult (late),0,-1.152153716766743
2023,0-1 years,0,Pancreatic cancer,Ageing-related,0,-0.8481369596475591
2023,0-1 years,0,Pancreatitis,Ageing-related,0,-1.100356154868967
2023,0-1 years,0,Paralytic ileus and intestinal obstruction,Ageing-related,808.7396706442219,1.515609321380345
2023,0-1 years,0,Paratyphoid fever,Infant,62.41919564711504,2.457243447850325
2023,0-1 years,0,Parkinson's disease,Ageing-related,0,-0.6045087731868747
2023,0-1 years,0,Pedestrian road injuries,Adult (late),216.3105062678502,-1.8105654142619303
2023,0-1 years,0,Peptic ulcer disease,Ageing-related,25.396983566789288,-0.7184942383355777
2023,0-1 years,0,Periodontal diseases,Adult (late),0,-1.347400205369668
2023,0-1 years,0,Pertussis,Infant,3270.8986133013736,3.8763586719271808
2023,0-1 years,0,Physical violence by firearm,Adult (early),27.68675619725776,-0.5741542028594118
2023,0-1 years,0,Physical violence by other means,Infant,348.50401668217,3.0226200259897644
2023,0-1 years,0,Physical violence by sharp object,Adult (early),34.776298664859766,-0.4203612999373587
2023,0-1 years,0,Poisoning by carbon monoxide,Adult (late),30.64527373482474,2.5716590282394383
2023,0-1 years,0,Poisoning by other means,Infant,159.7737969256211,3.9955782792913745
2023,0-1 years,0,Police conflict and executions,Adult (early),2.534005166641855,-0.7947892308338398
2023,0-1 years,0,Polycystic ovarian syndrome,Adult (early),0,-0.7062843711444222
2023,0-1 years,0,Premenstrual syndrome,Adult (early),0,-0.7339292173100137
2023,0-1 years,0,Prostate cancer,Ageing-related,0,-0.6596147078906335
2023,0-1 years,0,Protein-energy malnutrition,Infant,3325.210542983937,3.543446013252543
2023,0-1 years,0,Pruritus,Adult (late),0.3045257114519299,-1.305017145030298
2023,0-1 years,0,Psoriasis,Adult (late),0,-1.536555163987235
2023,0-1 years,0,Pulmonary Arterial Hypertension,Ageing-related,82.48629570266881,2.1563901781039987
2023,0-1 years,0,Pulmonary aspiration and foreign body in airway,Infant,1526.8672544712797,4.182111925656734
2023,0-1 years,0,Pyoderma,Ageing-related,189.88696013775143,1.3800423561987094
2023,0-1 years,0,Rabies,Infant,19.314766557927435,1.499628082340521
2023,0-1 years,0,Refraction disorders,Adult (late),1.458890705263763,-1.1046780276807748
2023,0-1 years,0,Retinoblastoma,Infant,26.11400114437877,1.7944082817882312
2023,0-1 years,0,Rheumatic heart disease,Ageing-related,0,-1.1896027271866765
2023,0-1 years,0,Rheumatoid arthritis,Ageing-related,0,-0.9830101024430641
2023,0-1 years,0,Scabies,Infant,39.40118681955254,0.3929998684702737
2023,0-1 years,0,Schistosomiasis,Adult (early),3.18187665663216,-1.3474825588637247
2023,0-1 years,0,Schizophrenia,Adult (early),0,-1.1782717707399786
2023,0-1 years,0,Seborrhoeic dermatitis,Adult (late),0,-2.2291470664413957
2023,0-1 years,0,Self-harm by firearm,Adult (early),0,-1.5994314946250276
2023,0-1 years,0,Self-harm by other specified means,Adult (early),0,-1.5773644621136953
2023,0-1 years,0,Sickle cell disorders,Infant,361.7148518022713,3.393894138276128
2023,0-1 years,0,Sickle cell trait,Infant,31.55138644968375,0.6591314865235224
2023,0-1 years,0,Silicosis,Ageing-related,0,-0.7729610346120265
2023,0-1 years,0,Soft tissue and other extraosseous sarcomas,Ageing-related,34.195539040625825,-0.2297013455524897
2023,0-1 years,0,Stomach cancer,Ageing-related,0,-0.9094624174190699
2023,0-1 years,0,Subarachnoid hemorrhage,Ageing-related,155.95693041155096,-0.4195770868790677
2023,0-1 years,0,Sudden infant death syndrome,Infant,1841.7543321219491,4.477215043467819
2023,0-1 years,0,Syphilis,Infant,5155.729098365654,4.476907975077779
2023,0-1 years,0,Tension-type headache,Adult (late),0,-1.8067556262639048
2023,0-1 years,0,Testicular cancer,Adult (early),0,-1.2432770160840234
2023,0-1 years,0,Tetanus,Infant,473.1371508518195,4.475717779930311
2023,0-1 years,0,Thalassemias,Infant,237.9737232068574,4.310042059978379
2023,0-1 years,0,Thalassemias trait,Infant,49.758525388194435,2.31689133080887
2023,0-1 years,0,Thyroid cancer,Ageing-related,0,-1.0581689682964102
2023,0-1 years,0,Thyroid diseases,Ageing-related,37.59174848292497,-1.0063928383111087
2023,0-1 years,0,"Tracheal, bronchus, and lung cancer",Adult (late),0,-0.8802020744459245
2023,0-1 years,0,Trachoma,Ageing-related,0,-0.7484650624813659
2023,0-1 years,0,Trichomoniasis,Adult (early),0,-0.8767225709678231
2023,0-1 years,0,Trichuriasis,Adult (early),0.2737663824088905,-0.9264465871313349
2023,0-1 years,0,Turner syndrome,Infant,0.2487745565251666,1.963749177579448
2023,0-1 years,0,Typhoid fever,Infant,386.6901230805608,2.340708011428483
2023,0-1 years,0,Ulcerative colitis,Ageing-related,0,-0.6048748855298888
2023,0-1 years,0,Unintentional firearm injuries,Adult (early),20.50240404054174,0.8861398659098325
2023,0-1 years,0,Upper respiratory infections,Infant,690.9949955542847,4.089059322983822
2023,0-1 years,0,Urinary tract infections and interstitial nephritis,Ageing-related,81.2381489048483,-0.39261670964879763
2023,0-1 years,0,Urogenital congenital anomalies,Infant,869.228004301299,4.472889853288328
2023,0-1 years,0,Urolithiasis,Ageing-related,0,-0.7488760914343023
2023,0-1 years,0,Urticaria,Infant,120.46544890059393,1.2214776720789557
2023,0-1 years,0,Uterine cancer,Adult (late),0,-0.945396373445752
2023,0-1 years,0,Uterine fibroids,Ageing-related,0,-0.8808256837688859
2023,0-1 years,0,Varicella and herpes zoster,Ageing-related,125.6651690158811,2.436152108714072
2023,0-1 years,0,Vascular intestinal disorders,Ageing-related,0,-0.579598551150113
2023,0-1 years,0,Venomous animal contact,Infant,204.0228290592139,4.240351492130877
2023,0-1 years,0,Viral skin diseases,Adult (early),0,-1.3711045116357363
2023,0-1 years,0,Visceral leishmaniasis,Infant,7.475070074111038,0.5679079669277907
2023,0-1 years,0,Vitamin A deficiency,Infant,57.21929679281168,2.0039632767029625
2023,0-1 years,0,Yellow fever,Infant,2.835349333966062,0.032011667982524375
2023,0-1 years,0,Zika virus,Infant,0.04227034516006472,4.476705993571868
2023,1-2 years,1,Acne vulgaris,Adult (early),0,-0.46094747813981535
2023,1-2 years,1,Acute glomerulonephritis,Ageing-related,2.674018604033679,-0.6155648383854572
2023,1-2 years,1,Acute hepatitis A,Infant,140.14227822563512,1.4143388244803772
2023,1-2 years,1,Acute hepatitis B,Infant,69.72133596868623,0.456736951921336
2023,1-2 years,1,Acute hepatitis C,Infant,7.484942981040767,1.3043964509790602
2023,1-2 years,1,Acute hepatitis E,Infant,8.808187883383013,0.25563433503317345
2023,1-2 years,1,Acute lymphoid leukemia,Infant,119.30306920545864,1.8476929580236432
2023,1-2 years,1,Acute myeloid leukemia,Ageing-related,45.102713599462895,-0.6222103051561576
2023,1-2 years,1,Adverse effects of medical treatment,Infant,67.61565501149246,-0.21286448698231092
2023,1-2 years,1,African trypanosomiasis,Adult (early),0,-1.012903746036894
2023,1-2 years,1,Age-related and other hearing loss,Ageing-related,29.53408291218674,-0.883481873694541
2023,1-2 years,1,Age-related macular degeneration,Ageing-related,0,-0.5647291487955499
2023,1-2 years,1,Alcohol use disorders,Adult (early),1.2498579197602957,-1.2999737361315649
2023,1-2 years,1,Alcoholic cardiomyopathy,Adult (late),0,-1.1372498264861632
2023,1-2 years,1,Alopecia areata,Adult (early),0,-1.9075399141350373
2023,1-2 years,1,Alzheimer's disease and other dementias,Ageing-related,0,-0.43230697421190734
2023,1-2 years,1,Amphetamine use disorders,Adult (early),0,-0.75420783030903
2023,1-2 years,1,Anorexia nervosa,Adult (early),0,-0.703049646362537
2023,1-2 years,1,Anxiety disorders,Adult (early),0,-2.2362932798193875
2023,1-2 years,1,Aortic aneurysm,Ageing-related,0,-0.6595678987678765
2023,1-2 years,1,Appendicitis,Ageing-related,11.897335046928768,-0.8782456797155197
2023,1-2 years,1,Asbestosis,Ageing-related,0,-0.625768552376101
2023,1-2 years,1,Ascariasis,Infant,70.67396216919343,3.1379826414786343
